benchmark_set,algorithm,FM,AM,AR,FM_std,AM_std,AR_std
graves_ring,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
graves_zigzag,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3distr,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_sinAndCos,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
other_iris,genieclust_tresh_0.3,0.7091788889702443,0.6114142930477409,0.5546378661534321,0.7179924086343559,0.6346198984946685,0.5481334371058212
other_iris5,genieclust_tresh_0.3,0.4748958079353958,0.17239215945577224,0.11313081215127095,0.43206130291652095,0.09929814485201954,0.04995175444045502
other_square,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
sipu_a1,genieclust_tresh_0.3,0.9046417690525568,0.9511805466645704,0.8988358642156503,0.8559224660053945,0.9347275921558842,0.8462856258570959
sipu_a2,genieclust_tresh_0.3,0.9248988671278884,0.963187608163128,0.9224269939499103,0.9245738689530748,0.963095540816004,0.9221310012888141
sipu_a3,genieclust_tresh_0.3,0.9400043244332712,0.9710013336475676,0.9386545158221452,0.9400043244332712,0.9710013336475676,0.9386545158221452
sipu_aggregation,genieclust_tresh_0.3,0.6573340830290904,0.7582581585710519,0.5655444195295304,0.6351999218383954,0.7181256516050227,0.5381040578295975
sipu_compound,genieclust_tresh_0.3,0.6485960884182359,0.7638911175247695,0.5412571736638715,0.630697131563223,0.7539728936340256,0.5173144892970376
sipu_d31,genieclust_tresh_0.3,0.9031971846377724,0.9462281215670676,0.8995701810459572,0.9038037295023108,0.946784568753732,0.9002020042154374
sipu_flame,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
sipu_jain,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
sipu_pathbased,genieclust_tresh_0.3,0.7510884974198124,0.7290234417303962,0.6132723080508014,0.6843512867479776,0.579389771303251,0.5067310737252004
sipu_r15,genieclust_tresh_0.3,0.9865846688334936,0.988535784931232,0.9856500959859544,0.9865846688334936,0.988535784931232,0.9856500959859544
sipu_s1,genieclust_tresh_0.3,0.9887933438096036,0.9879197458357732,0.9879934658742926,0.9887933438096036,0.9879197458357732,0.9879934658742926
sipu_s2,genieclust_tresh_0.3,0.9208868550093928,0.9335866581722464,0.915229034538748,0.921918316573762,0.9344502180550828,0.9163336514981032
sipu_s3,genieclust_tresh_0.3,0.6898950700646358,0.7738136212300823,0.6651041982676151,0.6895980739920705,0.7732714743061726,0.6647901802106152
sipu_s4,genieclust_tresh_0.3,0.6202767057055236,0.7049554209167539,0.5909110697404406,0.6194794211885805,0.7045644404719311,0.5901000925076461
sipu_spiral,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
sipu_unbalance,genieclust_tresh_0.3,0.7299226461595032,0.7669325259231251,0.6237507375299216,0.7245272544338625,0.7660427054485962,0.6163905358577845
wut_cross,genieclust_tresh_0.3,0.6236416476200801,0.6230054277479526,0.4633515404036161,0.6236416476200801,0.6230054277479526,0.4633515404036161
wut_smile,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
wut_twosplashes,genieclust_tresh_0.3,0.7508040201005024,0.4017319929211615,0.5028540201005025,1.0,1.0,1.0
wut_x1,genieclust_tresh_0.3,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,genieclust_tresh_0.3,0.7951855144568276,0.7455077928160851,0.6882872342370341,0.7951855144568276,0.7455077928160851,0.6882872342370341
wut_x3,genieclust_tresh_0.3,0.6713371848205159,0.6614892192860058,0.4967131480930075,0.6713371848205159,0.6614892192860058,0.4967131480930075
wut_z1,genieclust_tresh_0.3,0.6074995848139392,0.5105503200730436,0.3805283986884667,0.4148495878403458,0.1682637911591621,0.09228478854299817
wut_z2,genieclust_tresh_0.3,0.7636928155792145,0.7390564023910158,0.6328960427257467,0.6666793894904105,0.6978558495687913,0.4993318820537757
wut_z3,genieclust_tresh_0.3,0.7726641244226273,0.7447044530241195,0.6641122521401077,0.7644573655103829,0.7508902680224709,0.6691844713999517
fcps_atom,genieclust_tresh_0.4,0.7762064981466656,0.5425839078712723,0.5360170985294402,0.7762064981466656,0.5425839078712723,0.5360170985294402
fcps_chainlink,genieclust_tresh_0.4,0.7851553761732576,0.556952245352399,0.5561003232780997,0.6702379806620606,0.34318672447539955,0.2494365138993238
fcps_engytime,genieclust_tresh_0.4,0.9064753618901974,0.7404250124357231,0.8124172785435686,0.9064827365728232,0.7411542006271543,0.8124172855786689
fcps_hepta,genieclust_tresh_0.4,0.6799200126577664,0.8030328004368447,0.6002443899595512,0.6799200126577664,0.8030328004368447,0.6002443899595512
fcps_lsun,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
fcps_target,genieclust_tresh_0.4,0.7963618772241022,0.635694344127182,0.6411894686809074,0.7963618772241022,0.635694344127182,0.6411894686809074
fcps_tetra,genieclust_tresh_0.4,0.5064110270455484,0.4805855264102297,0.30234459677879405,0.5064110270455484,0.4805855264102297,0.30234459677879405
fcps_twodiamonds,genieclust_tresh_0.4,0.987547970762765,0.9514247207854724,0.975125122351754,0.990025563872058,0.9595293440372245,0.9800750651535006
fcps_wingnut,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
graves_dense,genieclust_tresh_0.4,0.9800040595779268,0.9288666847637901,0.9602000804038779,0.9800040595779268,0.9288666847637901,0.9602000804038779
graves_fuzzyx,genieclust_tresh_0.4,0.5707291014456141,0.6387334814535179,0.43093788899620505,0.5707291014456141,0.6387334814535179,0.43093788899620505
graves_line,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
graves_parabolic,genieclust_tresh_0.4,0.9070469839120598,0.7415464616740507,0.8134185073633361,0.9070469839120598,0.7415464616740507,0.8134185073633361
graves_ring,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
graves_zigzag,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3distr,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_sinAndCos,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
other_iris,genieclust_tresh_0.4,0.7091788889702443,0.6114142930477409,0.5546378661534321,0.7179924086343559,0.6346198984946685,0.5481334371058212
other_iris5,genieclust_tresh_0.4,0.5663566314293162,0.2127710779769219,0.1719085664631056,0.5256139544093635,0.09405567804552756,0.06821716584103987
other_square,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
sipu_a1,genieclust_tresh_0.4,0.9012801687265776,0.9498192559272004,0.895021681698885,0.8226179270416756,0.9313857469533452,0.806019122931128
sipu_a2,genieclust_tresh_0.4,0.9032856957921144,0.9593046545904196,0.8993834492875694,0.8981433406242708,0.9570030264452744,0.8941858810911901
sipu_a3,genieclust_tresh_0.4,0.9232189030761222,0.9682451970226876,0.9210313515273588,0.9232189030761222,0.9682451970226876,0.9210313515273588
sipu_aggregation,genieclust_tresh_0.4,0.8164672945732733,0.8458794780559394,0.7635582586242551,0.7641475343565973,0.7945700925022396,0.6913140762335693
sipu_compound,genieclust_tresh_0.4,0.6374334162271665,0.7557801207881393,0.5251043097918261,0.9215860677353456,0.908508479233754,0.8927923224704578
sipu_d31,genieclust_tresh_0.4,0.8279022146541442,0.9285431410528808,0.8170752655050558,0.8341111227750387,0.9308550263291332,0.8238760392424613
sipu_flame,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
sipu_jain,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
sipu_pathbased,genieclust_tresh_0.4,0.7510884974198124,0.7290234417303962,0.6132723080508014,0.5293220981137655,0.2969435582247719,0.14464549572689647
sipu_r15,genieclust_tresh_0.4,0.9865846688334936,0.988535784931232,0.9856500959859544,0.9865846688334936,0.988535784931232,0.9856500959859544
sipu_s1,genieclust_tresh_0.4,0.9887933438096036,0.9879197458357732,0.9879934658742926,0.9887933438096036,0.9879197458357732,0.9879934658742926
sipu_s2,genieclust_tresh_0.4,0.790947628670764,0.9040202979356332,0.763299617640499,0.8761814345342662,0.9249750983039344,0.8654810231501415
sipu_s3,genieclust_tresh_0.4,0.6101260948282918,0.7431454938159229,0.5653331856111741,0.6101260948282918,0.7431454938159229,0.5653331856111741
sipu_s4,genieclust_tresh_0.4,0.5630460572281408,0.6802062727219661,0.5144736169585976,0.5630460572281408,0.6802062727219661,0.5144736169585976
sipu_spiral,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
sipu_unbalance,genieclust_tresh_0.4,0.7750208980992692,0.7840393492821627,0.6857718892305142,0.8154533425797531,0.8002894700281101,0.741958375394289
wut_cross,genieclust_tresh_0.4,0.5438076266083046,0.5296821638372761,0.3137253061960148,0.5438076266083046,0.5296821638372761,0.3137253061960148
wut_smile,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
wut_twosplashes,genieclust_tresh_0.4,0.7508040201005024,0.4017319929211615,0.5028540201005025,1.0,1.0,1.0
wut_x1,genieclust_tresh_0.4,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,genieclust_tresh_0.4,0.5506591463162214,0.3910968402231981,0.20905480613510816,0.5506591463162214,0.3910968402231981,0.20905480613510816
wut_x3,genieclust_tresh_0.4,0.6713371848205159,0.6614892192860058,0.4967131480930075,0.6713371848205159,0.6614892192860058,0.4967131480930075
wut_z1,genieclust_tresh_0.4,0.6074995848139392,0.5105503200730436,0.3805283986884667,0.3965385273839789,-0.008410534268848859,-0.007073964986177494
wut_z2,genieclust_tresh_0.4,0.7636928155792145,0.7390564023910158,0.6328960427257467,0.7658145662773138,0.8186107470684586,0.6433739639136113
wut_z3,genieclust_tresh_0.4,0.9433935622937958,0.9100970547339716,0.9183977506597252,0.9433935622937958,0.9100970547339716,0.9183977506597252
fcps_atom,genieclust_tresh_0.5,0.6463754720863856,0.22838472012582145,0.10828495098433973,0.6463754720863856,0.22838472012582145,0.10828495098433973
fcps_chainlink,genieclust_tresh_0.5,0.7851553761732576,0.556952245352399,0.5561003232780997,0.6702379806620606,0.34318672447539955,0.2494365138993238
fcps_engytime,genieclust_tresh_0.5,0.9064753618901974,0.7404250124357231,0.8124172785435686,0.9064827365728232,0.7411542006271543,0.8124172855786689
fcps_hepta,genieclust_tresh_0.5,0.6712542942968477,0.8128985746106961,0.5648182239983237,0.6712542942968477,0.8128985746106961,0.5648182239983237
fcps_lsun,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
fcps_target,genieclust_tresh_0.5,0.8022888984661676,0.6417170522897183,0.6505815212992789,0.8022888984661676,0.6417170522897183,0.6505815212992789
fcps_tetra,genieclust_tresh_0.5,0.494448639830223,0.4388075179373251,0.25878817664339393,0.494448639830223,0.4388075179373251,0.25878817664339393
fcps_twodiamonds,genieclust_tresh_0.5,0.987547970762765,0.9514247207854724,0.975125122351754,0.990025563872058,0.9595293440372245,0.9800750651535006
fcps_wingnut,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
graves_dense,genieclust_tresh_0.5,0.9800040595779268,0.9288666847637901,0.9602000804038779,0.9800040595779268,0.9288666847637901,0.9602000804038779
graves_fuzzyx,genieclust_tresh_0.5,0.5141557116366868,0.5787082107273718,0.3300541861152385,0.5147624588993795,0.5803105049736015,0.33217547349812315
graves_line,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
graves_parabolic,genieclust_tresh_0.5,0.9070469839120598,0.7415464616740507,0.8134185073633361,0.9070469839120598,0.7415464616740507,0.8134185073633361
graves_ring,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
graves_zigzag,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3distr,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_sinAndCos,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
other_iris,genieclust_tresh_0.5,0.7091788889702443,0.6114142930477409,0.5546378661534321,0.6798649738766047,0.6147986052386358,0.43904653964826224
other_iris5,genieclust_tresh_0.5,0.5663566314293162,0.2127710779769219,0.1719085664631056,0.5256139544093635,0.09405567804552756,0.06821716584103987
other_square,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
sipu_a1,genieclust_tresh_0.5,0.8487740975155929,0.9359776219381116,0.8341775122002676,0.8103974775163562,0.9264458568798456,0.7886466238588326
sipu_a2,genieclust_tresh_0.5,0.8426342886748502,0.9439920674577821,0.8314707927614925,0.8509677960865961,0.9497154082539748,0.8402397210486579
sipu_a3,genieclust_tresh_0.5,0.8357623280898184,0.9503528906524402,0.8246718421265237,0.8357623280898184,0.9503528906524402,0.8246718421265237
sipu_aggregation,genieclust_tresh_0.5,0.9081352440551778,0.917638969356122,0.8798629784332954,0.9451884527280004,0.9390075402025552,0.9294481003957008
sipu_compound,genieclust_tresh_0.5,0.7075015776997767,0.7749171094485787,0.607344590942343,0.9215860677353456,0.908508479233754,0.8927923224704578
sipu_d31,genieclust_tresh_0.5,0.7424305816380415,0.9049106919174638,0.7149273704382851,0.7440230849808034,0.9060782548164412,0.7164928328001624
sipu_flame,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
sipu_jain,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
sipu_pathbased,genieclust_tresh_0.5,0.7510884974198124,0.7290234417303962,0.6132723080508014,0.5293220981137655,0.2969435582247719,0.14464549572689647
sipu_r15,genieclust_tresh_0.5,0.8232521325237439,0.9390989920187752,0.7967341053876249,0.8232521325237439,0.9390989920187752,0.7967341053876249
sipu_s1,genieclust_tresh_0.5,0.9887933438096036,0.9879197458357732,0.9879934658742926,0.9887933438096036,0.9879197458357732,0.9879934658742926
sipu_s2,genieclust_tresh_0.5,0.8044001393531559,0.9079967044704158,0.7785562273032612,0.8047229925924645,0.908487342833452,0.7788994018705672
sipu_s3,genieclust_tresh_0.5,0.6089341879914143,0.7470637058976649,0.5593068101751522,0.5997156424358135,0.7438583445736174,0.5479598197368455
sipu_s4,genieclust_tresh_0.5,0.5287247561810009,0.6636840824109248,0.4661418427768218,0.4844157259019695,0.6450851941286307,0.3994707953817643
sipu_spiral,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
sipu_unbalance,genieclust_tresh_0.5,0.8441264647703042,0.8172709207731965,0.7820159369401577,0.8236501805512925,0.8076093437118571,0.7533959134425525
wut_cross,genieclust_tresh_0.5,0.44051280512434215,0.3571312917637424,0.10354452727522732,0.44051280512434215,0.3571312917637424,0.10354452727522732
wut_smile,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
wut_twosplashes,genieclust_tresh_0.5,0.7508040201005024,0.4017319929211615,0.5028540201005025,1.0,1.0,1.0
wut_x1,genieclust_tresh_0.5,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,genieclust_tresh_0.5,0.5506591463162214,0.3910968402231981,0.20905480613510816,0.5506591463162214,0.3910968402231981,0.20905480613510816
wut_x3,genieclust_tresh_0.5,0.6713371848205159,0.6614892192860058,0.4967131480930075,0.6713371848205159,0.6614892192860058,0.4967131480930075
wut_z1,genieclust_tresh_0.5,0.6074995848139392,0.5105503200730436,0.3805283986884667,0.3965385273839789,-0.008410534268848859,-0.007073964986177494
wut_z2,genieclust_tresh_0.5,0.8921129892092479,0.8592426049580155,0.820362665129448,1.0,1.0,1.0
wut_z3,genieclust_tresh_0.5,0.9433935622937958,0.9100970547339716,0.9183977506597252,0.9433935622937958,0.9100970547339716,0.9183977506597252
fcps_atom,KMeans,0.6470934631778641,0.24282577454190746,0.1236192629716526,0.6472168276933933,0.24443940712240336,0.12538575988626974
fcps_chainlink,KMeans,0.5453022420837154,0.06705838428451014,0.09150661175941303,0.6628881664223366,0.3217628451886877,0.22033878440426927
fcps_engytime,KMeans,0.9076346454086384,0.7295548463219649,0.815060637690859,0.90650543630522,0.7434606104875346,0.8124173072083217
fcps_hepta,KMeans,0.679468146121428,0.80059535522015,0.6056881092648508,0.6896672725285272,0.8026919787431732,0.6241579154985747
fcps_lsun,KMeans,0.6423892311282245,0.5378309512789192,0.4358084271876845,0.6235812012588663,0.5237372113710607,0.4051639763664067
fcps_target,KMeans,0.7924511972976712,0.6310731145936117,0.6350271573919927,0.7925729955187296,0.6313274157769635,0.6352183593544027
fcps_tetra,KMeans,0.7675429560797971,0.7081802736501001,0.6899984953419656,0.7797474573780513,0.7187951790256912,0.7064437028187004
fcps_twodiamonds,KMeans,1.0,1.0,1.0,1.0,1.0,1.0
fcps_wingnut,KMeans,0.9296795072166736,0.7742402743924103,0.859497168372491,0.8349718119554581,0.5613812086094356,0.6702684825487994
graves_dense,KMeans,0.9045340337332908,0.7601512023619558,0.8090500479773749,0.8698157410589921,0.697543584289145,0.7383107530769681
graves_fuzzyx,KMeans,0.6832564057685244,0.7181625027155989,0.5977700393860861,0.6832564057685244,0.7181625027155989,0.5977700393860861
graves_line,KMeans,0.5976993884341658,0.18003903275169,-0.009239623395487487,0.5976993884341658,0.18003903275169,-0.009239623395487487
graves_parabolic,KMeans,0.7945273617421568,0.4821836624271219,0.5894131073248943,0.7748718188153443,0.4456647385819545,0.5501138122669302
graves_ring,KMeans,0.4990220757009827,-0.000711419607397175,-0.0009859237844698037,0.4990461230261308,-0.000676766413969468,-0.0009378756913586596
graves_zigzag,KMeans,0.4962048698867501,0.35718942336434845,0.1363632630863142,0.5104361199634512,0.3992852171969913,0.18192344310895364
myOwn_3distr,KMeans,0.9900258802585022,0.9762621360477908,0.9850631913879141,0.9900258802585022,0.9762621360477908,0.9850631913879141
myOwn_3hearts,KMeans,0.4832351114358315,0.28301279576434746,0.2273380366245505,0.4893976640178464,0.2887898171487263,0.23643278764525044
myOwn_sinAndCos,KMeans,0.5309518499293912,0.04644202968421938,0.06366004759644135,0.5456181075026805,0.06820837070636669,0.09304648697039396
other_iris,KMeans,0.7321652438439199,0.6422873687639805,0.6006861021484542,0.6823801608434201,0.5583808645042324,0.5256013549826556
other_iris5,KMeans,0.4724821989768385,0.15116742030043118,0.09920306077434624,0.44462082517071,0.10875075737471483,0.08732099196646873
other_square,KMeans,0.517332283968294,0.020706490631481413,0.02794241722062541,0.517332283968294,0.020706490631481417,0.02794241722062541
sipu_a1,KMeans,0.9680171410185084,0.9732559391557364,0.966344710501798,0.921075071708712,0.9397341236646533,0.9169469524202664
sipu_a2,KMeans,0.9678916987480496,0.9769134841258174,0.9669534541734528,0.9572254188356604,0.9688290307957508,0.9559755449685045
sipu_a3,KMeans,0.9452699083922784,0.9724617359407466,0.9441112244463168,0.9457918380846054,0.9736686018089676,0.9446137332765157
sipu_aggregation,KMeans,0.8157594160399594,0.8775710502060934,0.7621748514079203,0.7764521259853534,0.8275695490368189,0.7150821868859835
sipu_compound,KMeans,0.6410042092388153,0.7127905276368569,0.5363817143177085,0.6771024256017303,0.7224526042219014,0.5812648329840271
sipu_d31,KMeans,0.95561464347869,0.9665256878463022,0.954149678033706,0.9116191664377004,0.9516508932355964,0.9085444576262046
sipu_flame,KMeans,0.7363906803426874,0.3969167583837183,0.4534129232216995,0.7148077326622405,0.3680807224226175,0.4094402448570693
sipu_jain,KMeans,0.6977229525630237,0.3642181912735168,0.31809375561973835,0.8088452374347856,0.5097629848341776,0.552751161834573
sipu_pathbased,KMeans,0.6620113921761238,0.5433126487054596,0.46182182666457305,0.6702653709225165,0.5577829862532566,0.4797415258613849
sipu_r15,KMeans,0.9932484439315348,0.9938103763245356,0.9927781994136302,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,KMeans,0.9876785640131748,0.9865615725385998,0.9867990399515724,0.9876785640131748,0.9865615725386,0.9867990399515724
sipu_s2,KMeans,0.9416424804585568,0.9458552975296768,0.9374771208934592,0.9420330768666436,0.9460733161998572,0.9378958064474158
sipu_s3,KMeans,0.7430586454103971,0.7925579424478894,0.7246596287823507,0.7453483579371916,0.7947990351181721,0.7271120507184134
sipu_s4,KMeans,0.6576257328228092,0.7197845987026771,0.6330535908168138,0.6564700877846584,0.7187168478216315,0.6318198765329678
sipu_spiral,KMeans,0.32778247061576554,-0.005406272506040492,-0.0058691469610078284,0.32749999206381025,-0.005582830897160193,-0.006059323002609925
sipu_unbalance,KMeans,1.0,1.0,1.0,1.0,1.0,1.0
wut_cross,KMeans,0.4410803861822117,0.3641576117343362,0.10892439510479868,0.4410803861822117,0.3641576117343362,0.10892439510479868
wut_smile,KMeans,0.5853920983912151,0.7456922760136128,0.4416404741720081,0.5839844080542216,0.7453408336167111,0.4399122540991343
wut_twosplashes,KMeans,0.6386432160804019,0.2119473873825884,0.27909321608040194,0.5442393940204087,0.06649715375533369,0.0907462254556392
wut_x1,KMeans,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,KMeans,0.5506591463162214,0.391096840223198,0.20905480613510816,0.5506591463162214,0.3910968402231981,0.20905480613510816
wut_x3,KMeans,0.8937919350413701,0.8659597430920509,0.8558938343345038,0.8937919350413701,0.8659597430920511,0.8558938343345038
wut_z1,KMeans,0.4653392499365749,0.2658431006904621,0.2019586206362192,0.4427623847752457,0.2409738083399197,0.16197154221511462
wut_z2,KMeans,0.6424343110397366,0.6789165659416287,0.47432772556653,0.6043066065464804,0.6403674345518469,0.4246576848991709
wut_z3,KMeans,1.0,1.0,1.0,1.0,1.0,1.0
fcps_atom,AffProp_damp_0.7,0.3752098933059113,0.2501536986017984,0.1342804089823549,0.3686247240984699,0.246613795373286,0.12905163721740132
fcps_chainlink,AffProp_damp_0.7,0.3439692645495245,0.35981751168575776,0.11802488366020925,0.3741362451378404,0.36453307217086417,0.13967350282319413
fcps_engytime,AffProp_damp_0.7,0.1811985781191857,0.2442190188354522,0.03275419041926437,0.18314691555729976,0.2483199809321029,0.033457118677722164
fcps_hepta,AffProp_damp_0.7,0.730299937076289,0.8263792789063031,0.6661791092614826,0.7239688863225722,0.855348597687096,0.6182014971179934
fcps_lsun,AffProp_damp_0.7,0.4874946222384504,0.590697391686438,0.2809095280926188,0.4592450764770989,0.573908735873955,0.25089850407006475
fcps_target,AffProp_damp_0.7,0.3807991757636101,0.4231721556010414,0.14876240278047867,0.3791948772915043,0.4228173860702653,0.14751702435964828
fcps_tetra,AffProp_damp_0.7,0.3828845115615632,0.4989978180165705,0.2277740893557572,0.3828845115615632,0.4989978180165705,0.2277740893557572
fcps_twodiamonds,AffProp_damp_0.7,0.3243655847673326,0.3782844627063041,0.10533084341389608,0.30986444421166914,0.3651779937535621,0.09612433589245753
fcps_wingnut,AffProp_damp_0.7,0.2704107280153243,0.33929609622141466,0.07318873055313159,0.27099465608050033,0.3379623553284389,0.07350412755302843
graves_dense,AffProp_damp_0.7,0.7312167340536244,0.5226741673257904,0.5345201211754382,0.7374593227950929,0.5391468475986863,0.5437057106811555
graves_fuzzyx,AffProp_damp_0.7,0.5118195036851823,0.6730030185883199,0.3724477447060501,0.5067206344314539,0.6699637178456651,0.3669929331195429
graves_line,AffProp_damp_0.7,0.42025633203484825,0.3699353239295639,0.12113474129607844,0.42025633203484825,0.3699353239295639,0.12113474129607844
graves_parabolic,AffProp_damp_0.7,0.33662665087485977,0.35995342566149297,0.11337820569720075,0.3349495829834635,0.3646946582536347,0.11224396309924163
graves_ring,AffProp_damp_0.7,0.31826810895588753,0.3666178203574953,0.10138570506007416,0.33708047480236225,0.3746647568880658,0.11372404884619795
graves_zigzag,AffProp_damp_0.7,0.5300510621066304,0.5955781290236146,0.30525507270398683,0.5145230266510221,0.5710289661810969,0.2881942403384048
myOwn_3distr,AffProp_damp_0.7,0.4393157463125172,0.560723804515842,0.2420828410969975,0.4391822765399358,0.5606702373785853,0.24194470807015084
myOwn_3hearts,AffProp_damp_0.7,0.4229109900127089,0.4571496552399647,0.2393687227281465,0.42403387440921975,0.4574214864082332,0.2404830723582889
myOwn_sinAndCos,AffProp_damp_0.7,0.3740583894458985,0.4115849804182336,0.14016077776840868,0.3632296009026351,0.4035141746881047,0.13216519874198945
other_iris,AffProp_damp_0.7,0.4246295174919311,0.4127051932156349,0.2418293694199489,0.3940038394796931,0.38745559548779146,0.21211537353127646
other_iris5,AffProp_damp_0.7,0.301909075153283,0.1803433093219025,0.06253203040173724,0.3261448534915744,0.1676986411663781,0.06899440737621733
other_square,AffProp_damp_0.7,0.2818419233178041,0.3472581827046979,0.07950806208901269,0.2976833462106042,0.34327775627415624,0.08864986645701757
wut_cross,AffProp_damp_0.7,0.2827580358528491,0.4237743378250337,0.13115838409558364,0.34164082288266845,0.4614374342377599,0.18600901970605666
wut_smile,AffProp_damp_0.7,0.3704469292160424,0.4783579098185014,0.18844370737818028,0.4562705432323265,0.6584021071050439,0.2802274547817684
wut_twosplashes,AffProp_damp_0.7,0.3941295757839435,0.20267981697381726,0.14714100796140586,0.4101721663279345,0.4122225792464538,0.16859177525930805
wut_x1,AffProp_damp_0.7,0.916380978829578,0.9024708656976348,0.8734039108774851,0.916380978829578,0.9024708656976348,0.8734039108774851
wut_x2,AffProp_damp_0.7,0.643249391892457,0.5904557510606787,0.4913832966395892,0.643249391892457,0.5904557510606787,0.4913832966395892
wut_x3,AffProp_damp_0.7,0.6570854891379231,0.6960175137594776,0.5430548378569311,0.6137403327610678,0.6774701811650938,0.4863406688392128
wut_z1,AffProp_damp_0.7,0.3054556635170057,0.3671424526807181,0.12916730411280247,0.31643367914421805,0.35638560682233644,0.13669624687608045
wut_z2,AffProp_damp_0.7,0.4278914447120252,0.6099850455369117,0.2186141575303092,0.4294573901207784,0.6080874910526105,0.2202969515056151
wut_z3,AffProp_damp_0.7,0.411705591760866,0.5921645006096209,0.22283337487467111,0.4268461806999063,0.6004742321624632,0.2383953880507909
fcps_atom,Birch_thresh_0.4,0.657682240421935,0.3042432578993745,0.1973298464587024,0.6498776931789788,0.2672625364999714,0.15143314752607204
fcps_chainlink,Birch_thresh_0.4,0.7683854563969884,0.5298012999362408,0.5179553029100721,0.6526061591289017,0.2820198822371721,0.16919989994969115
fcps_engytime,Birch_thresh_0.4,0.6502894413611334,0.2626326319482466,0.1617472465209728,0.8015737313560342,0.4984005060457418,0.6026492668798273
fcps_hepta,Birch_thresh_0.4,0.6564395917935215,0.8086317925039277,0.5496605938283069,0.6949205638573365,0.8060365324801704,0.6248652544532901
fcps_lsun,Birch_thresh_0.4,0.7231130479535377,0.7113431395622418,0.5668974468128866,0.5923309556883405,0.5067498992116729,0.3469342300313085
fcps_target,Birch_thresh_0.4,0.6638947357471069,0.42141755650388096,0.31275499040459914,0.6789457793559521,0.4466067775922448,0.3884084697163783
fcps_tetra,Birch_thresh_0.4,0.6919229923329148,0.6398309601606087,0.5854641917679925,0.6394598528974796,0.6045074454958427,0.5116343459869253
fcps_twodiamonds,Birch_thresh_0.4,0.990025563872058,0.9595293440372245,0.9800750651535006,1.0,1.0,1.0
fcps_wingnut,Birch_thresh_0.4,0.7975696467499772,0.5262530466129904,0.5889964589333964,0.8316422151595485,0.5832953925889288,0.6606276560329272
graves_dense,Birch_thresh_0.4,0.6441963937196816,0.21296639402616288,0.09371405423625316,0.8219433435808574,0.6175661395466271,0.6382548980004039
graves_fuzzyx,Birch_thresh_0.4,0.5209602118946205,0.4950078794691857,0.2501927295037845,0.6742581504909619,0.721096838020739,0.5827601614891489
